date,store_id,foot_traffic,transactions,net_sales,gross_profit,refund_amount,on_shelf_availability
2026-01-21,Store_011,476,108,8001.7,3462.96,129.81,0.909
2026-01-21,Store_012,361,96,5655.18,2786.57,48.31,0.841
2026-01-21,Store_013,499,97,3958.97,1903.3,28.5,0.917
2026-01-21,Store_014,678,188,9343.39,4009.58,156.47,0.92
2026-01-21,Store_015,330,65,3493.72,1975.51,47.23,0.896
2026-01-21,Store_016,483,100,4248.08,2027.94,30.95,0.92
2026-01-21,Store_017,618,204,10646.95,5859.27,211.89,0.938
2026-01-21,Store_018,381,112,7190.48,3645.57,51.0,0.963
2026-01-21,Store_019,352,88,5382.32,2979.24,100.32,0.925
2026-01-21,Store_020,820,110,6166.79,2796.03,107.55,0.915
2026-01-22,Store_001,540,64,3736.07,2012.14,39.32,0.946
2026-01-22,Store_002,611,166,9080.94,5094.09,122.54,0.926
2026-01-22,Store_003,608,95,6084.35,2747.11,88.66,0.914
2026-01-22,Store_004,298,82,3165.61,1454.03,22.4,0.982
2026-01-22,Store_005,678,187,10567.84,5274.13,113.65,0.93
2026-01-22,Store_006,420,71,4338.64,2257.6,63.03,0.903
2026-01-22,Store_007,302,68,3280.45,1580.44,41.65,0.927
2026-01-22,Store_008,383,65,2672.83,1342.19,31.62,0.918
2026-01-22,Store_009,449,106,6050.64,2581.94,86.77,0.872
2026-01-22,Store_010,602,142,8063.39,3554.15,76.83,0.944
2026-01-22,Store_011,545,90,5323.82,2838.43,87.89,0.929
2026-01-22,Store_012,642,159,9238.51,4944.01,95.34,0.938
2026-01-22,Store_013,951,223,13784.1,7637.15,166.77,0.952
2026-01-22,Store_014,580,163,8723.75,4356.0,71.99,0.986
2026-01-22,Store_015,663,160,6198.81,3501.39,43.41,0.88
2026-01-22,Store_016,473,143,6740.47,3777.66,74.58,0.915
2026-01-22,Store_017,439,90,4647.23,2105.65,83.26,0.89
2026-01-22,Store_018,690,214,10688.82,6157.37,118.77,0.986
2026-01-22,Store_019,372,60,3433.92,1856.99,67.71,0.898
2026-01-22,Store_020,183,36,2040.87,1092.03,32.15,0.94
2026-01-23,Store_001,586,142,6981.22,3751.29,138.98,0.875
2026-01-23,Store_002,481,111,6482.78,3188.61,115.53,0.92
2026-01-23,Store_003,479,109,4742.33,2272.86,88.98,0.859
2026-01-23,Store_004,711,126,8086.78,4045.01,41.99,0.9
2026-01-23,Store_005,682,132,8192.08,4364.34,57.71,0.864
2026-01-23,Store_006,227,71,3999.73,2147.45,72.25,0.932
2026-01-23,Store_007,534,123,6277.7,3214.09,55.03,0.877
2026-01-23,Store_008,784,174,11062.73,6327.5,166.4,0.958
2026-01-23,Store_009,361,86,5198.99,2528.62,54.72,0.957
2026-01-23,Store_010,411,96,6062.41,3165.19,81.34,0.918
2026-01-23,Store_011,754,194,11954.11,6924.87,210.65,0.905
2026-01-23,Store_012,556,106,5187.98,2658.68,94.17,0.965
2026-01-23,Store_013,525,139,7035.0,3818.3,103.32,0.923
2026-01-23,Store_014,597,114,3750.66,1905.43,43.98,0.887
2026-01-23,Store_015,679,108,7089.54,3583.38,128.58,0.918
2026-01-23,Store_016,630,126,5753.31,2597.13,109.5,0.895
2026-01-23,Store_017,336,60,1999.08,956.0,24.79,0.947
2026-01-23,Store_018,901,195,8508.68,3783.93,127.56,0.929
2026-01-23,Store_019,490,132,6336.13,3380.29,37.48,0.909
2026-01-23,Store_020,619,149,5524.24,2945.14,65.28,0.887
2026-01-24,Store_001,715,146,7474.03,3421.57,88.52,0.927
2026-01-24,Store_002,871,205,8685.41,4638.74,93.56,0.946
2026-01-24,Store_003,657,117,7246.32,3703.24,86.91,0.889
2026-01-24,Store_004,791,226,11517.39,6606.5,96.94,0.915
2026-01-24,Store_005,892,191,12449.61,6123.0,244.96,0.899
2026-01-24,Store_006,540,79,2703.74,1249.18,37.27,0.964
2026-01-24,Store_007,829,182,6542.11,3536.27,53.1,0.945
2026-01-24,Store_008,583,82,5915.78,3329.21,76.34,0.891
2026-01-24,Store_009,598,105,4753.28,2313.02,32.87,0.89
2026-01-24,Store_010,667,135,7789.16,4514.11,85.57,0.969
2026-01-24,Store_011,356,58,4481.55,2421.71,38.68,0.904
2026-01-24,Store_012,485,113,5818.62,3117.1,39.19,0.882
2026-01-24,Store_013,470,107,5945.36,2840.78,96.16,0.882
2026-01-24,Store_014,610,179,6525.34,3663.29,54.67,0.914
2026-01-24,Store_015,928,293,11387.34,6531.76,162.91,0.916
2026-01-24,Store_016,1093,228,14241.9,7312.25,221.85,0.901
2026-01-24,Store_017,759,194,9462.38,4698.29,161.12,0.883
2026-01-24,Store_018,906,223,7274.52,4074.38,98.89,0.89
2026-01-24,Store_019,783,166,10583.19,5241.36,87.15,0.894
2026-01-24,Store_020,812,223,14764.97,8304.66,112.2,0.903
2026-01-25,Store_001,961,246,16983.44,8034.23,329.41,0.902
2026-01-25,Store_002,517,143,6838.76,3567.37,76.96,0.944
2026-01-25,Store_003,259,73,3319.17,1458.3,26.74,0.957
2026-01-25,Store_004,549,106,6215.76,2818.76,104.99,0.92
2026-01-25,Store_005,709,154,9394.99,4730.4,96.59,0.962
2026-01-25,Store_006,704,118,5149.1,2757.88,34.7,0.905
2026-01-25,Store_007,561,80,5307.16,2241.44,103.45,0.86
2026-01-25,Store_008,441,106,2820.97,1583.48,45.63,0.942
2026-01-25,Store_009,653,117,5541.43,2602.66,34.16,0.923
2026-01-25,Store_010,636,177,9367.37,4325.08,184.93,0.949
2026-01-25,Store_011,390,51,3320.26,1519.91,38.79,0.868
2026-01-25,Store_012,577,113,5165.7,2710.5,90.38,0.943
2026-01-25,Store_013,870,182,5950.44,3233.84,60.33,0.91
2026-01-25,Store_014,556,124,7595.69,4148.46,121.15,0.923
2026-01-25,Store_015,574,195,8917.45,4312.27,51.71,0.914
2026-01-25,Store_016,370,97,4019.43,1965.8,25.54,0.954
2026-01-25,Store_017,828,175,10543.9,5031.81,200.74,0.909
2026-01-25,Store_018,735,170,9853.24,5249.17,74.53,0.907
2026-01-25,Store_019,701,147,7018.49,3948.84,135.82,0.916
2026-01-25,Store_020,715,116,4801.96,2700.97,80.22,0.898
2026-01-26,Store_001,377,47,2063.02,946.03,20.6,0.905
2026-01-26,Store_002,421,118,5551.26,3070.21,89.35,0.924
2026-01-26,Store_003,629,183,10220.79,5478.26,124.22,0.906
2026-01-26,Store_004,629,135,4135.98,2032.74,77.66,0.928
2026-01-26,Store_005,632,149,6185.16,2881.99,41.79,0.978
2026-01-26,Store_006,227,32,1827.73,979.21,18.95,0.882
2026-01-26,Store_007,503,119,7398.68,3858.87,95.72,0.93
2026-01-26,Store_008,533,94,5572.27,2581.32,64.32,0.91
2026-01-26,Store_009,744,185,8635.62,4712.12,52.12,0.926
2026-01-26,Store_010,597,139,6173.45,3432.74,40.13,0.926
2026-01-26,Store_011,735,93,4764.92,2652.43,85.77,0.943
2026-01-26,Store_012,486,100,4420.89,2289.99,60.64,0.882
2026-01-26,Store_013,324,71,3286.25,1408.52,23.45,0.883
2026-01-26,Store_014,351,52,2239.33,1077.39,23.78,0.914
2026-01-26,Store_015,484,144,9700.99,5295.87,63.89,0.951
2026-01-26,Store_016,649,171,9386.46,4730.29,121.65,0.927
2026-01-26,Store_017,483,122,7513.81,3538.01,107.13,0.925
2026-01-26,Store_018,273,49,2719.56,1281.33,37.45,0.929
2026-01-26,Store_019,234,58,3944.48,1953.13,41.71,0.909
2026-01-26,Store_020,403,82,5678.91,2883.69,73.12,0.952
2026-01-27,Store_001,415,107,4615.03,2367.69,71.21,0.931
2026-01-27,Store_002,435,124,11640.29,5015.14,83.64,0.867
2026-01-27,Store_003,360,86,5083.39,2463.75,66.38,0.859
2026-01-27,Store_004,411,59,2810.14,1381.21,17.35,0.929
2026-01-27,Store_005,552,98,6366.02,2860.29,77.41,0.88
2026-01-27,Store_006,415,115,4335.32,1870.51,44.42,0.896
2026-01-27,Store_007,749,202,8977.21,4539.94,108.74,0.914
2026-01-27,Store_008,420,76,4469.07,2098.54,65.93,0.915
2026-01-27,Store_009,761,144,7548.61,4036.95,125.31,0.887
2026-01-27,Store_010,864,225,17231.26,9388.2,285.55,0.947
2026-01-27,Store_011,390,104,6699.5,3863.71,98.99,0.936
2026-01-27,Store_012,463,102,4208.69,2175.87,72.54,0.926
2026-01-27,Store_013,460,116,6672.83,3055.93,37.64,0.908
2026-01-27,Store_014,687,161,9115.26,4662.46,151.36,0.929
2026-01-27,Store_015,676,149,10334.82,5582.35,143.75,0.952
2026-01-27,Store_016,530,143,9498.87,5255.76,120.49,0.94
2026-01-27,Store_017,398,105,6394.01,2964.68,116.54,0.906
2026-01-27,Store_018,588,152,4403.66,2335.08,69.87,0.959
2026-01-27,Store_019,668,166,8506.15,4430.04,113.61,0.924
2026-01-27,Store_020,625,143,6972.54,3496.71,126.08,0.929
2026-01-28,Store_001,370,89,4574.37,2434.17,61.86,0.98
2026-01-28,Store_002,690,100,3975.08,1849.9,26.89,0.961
2026-01-28,Store_003,667,238,10266.59,5754.84,185.67,0.903
2026-01-28,Store_004,585,115,8088.73,4283.88,59.9,0.904
2026-01-28,Store_005,535,64,4035.4,2000.31,20.97,0.925
2026-01-28,Store_006,661,126,7927.1,4147.07,128.14,0.922
2026-01-28,Store_007,618,142,8094.31,4169.83,70.09,0.893
2026-01-28,Store_008,685,155,10388.16,5963.74,114.61,0.955
2026-01-28,Store_009,451,54,2600.14,1132.36,36.94,0.876
2026-01-28,Store_010,317,78,2470.92,1342.21,19.24,0.922
2026-01-28,Store_011,444,86,1578.71,718.63,26.71,0.922
2026-01-28,Store_012,602,111,5633.66,3040.64,39.44,0.923
2026-01-28,Store_013,578,122,7997.08,4151.32,156.61,0.936
2026-01-28,Store_014,517,153,9169.39,4592.33,67.58,0.886
2026-01-28,Store_015,506,134,6130.31,3188.55,74.11,0.891
2026-01-28,Store_016,724,167,4248.22,2296.47,26.92,0.889
2026-01-28,Store_017,654,147,6282.79,3297.08,102.56,0.897
2026-01-28,Store_018,271,72,4602.33,2507.71,25.95,0.942
2026-01-28,Store_019,287,69,3426.54,1734.25,37.49,0.877
2026-01-28,Store_020,691,178,13101.39,6534.44,131.37,0.909
2026-01-29,Store_001,570,114,5278.66,2861.4,67.47,0.895
2026-01-29,Store_002,509,106,7492.19,4240.37,137.43,0.884
2026-01-29,Store_003,730,234,15221.47,7633.68,158.14,0.903
2026-01-29,Store_004,518,160,7993.92,4357.45,158.11,0.925
2026-01-29,Store_005,179,37,1415.54,767.93,14.52,0.98
2026-01-29,Store_006,560,130,5493.42,2799.41,88.46,0.935
2026-01-29,Store_007,687,144,6919.47,3724.62,106.84,0.897
2026-01-29,Store_008,443,96,4202.53,1830.32,71.14,0.89
2026-01-29,Store_009,375,76,4598.42,2278.62,52.87,0.915
2026-01-29,Store_010,551,104,5897.71,2817.13,66.65,0.9
2026-01-29,Store_011,961,178,12097.15,6735.5,157.77,0.938
2026-01-29,Store_012,617,118,7834.06,3618.27,85.14,0.912
2026-01-29,Store_013,625,149,9950.61,5102.04,178.62,0.882
2026-01-29,Store_014,495,130,4941.67,2192.16,51.02,0.879
2026-01-29,Store_015,632,162,8616.93,4315.36,105.89,0.933
2026-01-29,Store_016,698,194,11261.19,5483.99,59.03,0.912
2026-01-29,Store_017,637,208,11251.92,5356.98,82.51,0.933
2026-01-29,Store_018,678,142,5672.39,2462.04,76.38,0.881
2026-01-29,Store_019,475,97,2894.43,1522.9,31.35,0.908
2026-01-29,Store_020,520,98,4201.93,1840.71,30.12,0.96
2026-01-30,Store_001,279,46,2499.23,1108.35,47.88,0.895
2026-01-30,Store_002,398,118,5990.36,2563.6,113.76,0.911
2026-01-30,Store_003,454,117,5767.43,2750.76,38.48,0.928
2026-01-30,Store_004,550,135,7051.12,3928.1,93.66,0.942
2026-01-30,Store_005,340,62,3021.72,1336.67,56.34,0.908
2026-01-30,Store_006,536,137,7722.7,3582.91,126.9,0.914
2026-01-30,Store_007,476,156,6510.72,3666.15,119.57,0.914
2026-01-30,Store_008,461,100,7846.61,4234.57,122.55,0.961
2026-01-30,Store_009,407,87,3662.75,1742.4,31.9,0.899
2026-01-30,Store_010,543,126,6499.9,2883.59,92.59,0.925
2026-01-30,Store_011,560,106,6380.04,2935.46,61.31,0.903
2026-01-30,Store_012,580,180,10513.38,5343.7,190.4,0.906
2026-01-30,Store_013,215,39,2636.46,1471.47,25.91,0.946
2026-01-30,Store_014,400,99,4980.95,2152.37,50.76,0.92
2026-01-30,Store_015,581,166,11010.43,4784.15,94.56,0.946
2026-01-30,Store_016,565,132,4511.34,2194.9,62.07,0.919
2026-01-30,Store_017,459,89,5557.26,3091.88,29.56,0.892
2026-01-30,Store_018,383,83,4225.91,2316.76,59.51,0.905
2026-01-30,Store_019,634,150,7413.34,4026.85,127.22,0.884
2026-01-30,Store_020,810,117,7898.35,3864.86,144.82,0.945
2026-01-31,Store_001,340,68,3500.92,1847.25,40.91,0.914
2026-01-31,Store_002,392,68,3136.9,1616.5,52.73,0.923
2026-01-31,Store_003,814,164,12078.04,6197.42,214.64,0.966
2026-01-31,Store_004,1117,227,15341.1,6523.91,125.83,0.919
2026-01-31,Store_005,580,154,10461.69,5206.17,154.36,0.897
2026-01-31,Store_006,690,178,9437.08,5105.58,94.94,0.923
2026-01-31,Store_007,853,185,10183.57,5456.91,166.94,0.989
2026-01-31,Store_008,1040,177,8190.0,3489.94,50.98,0.942
2026-01-31,Store_009,970,224,12163.4,5950.9,175.16,0.901
2026-01-31,Store_010,396,96,1780.56,969.3,34.67,0.899
2026-01-31,Store_011,288,72,3826.56,2161.77,20.5,0.918
2026-01-31,Store_012,473,139,6015.25,2832.96,81.27,0.959
2026-01-31,Store_013,1011,217,14521.94,6893.58,132.33,0.898
2026-01-31,Store_014,626,164,5647.07,2377.05,36.07,0.902
2026-01-31,Store_015,967,237,15061.17,7641.01,232.68,0.873
2026-01-31,Store_016,866,236,15498.36,8419.68,94.49,0.922
2026-01-31,Store_017,419,95,4968.95,2611.79,29.14,0.911
2026-01-31,Store_018,697,125,7213.12,3424.49,101.48,0.915
2026-01-31,Store_019,283,46,2101.79,983.68,12.17,0.912
2026-01-31,Store_020,508,133,10149.57,4715.8,141.69,0.922
2026-02-01,Store_001,630,159,9607.87,5341.9,181.54,0.96
2026-02-01,Store_002,573,105,6997.44,4011.28,87.19,0.91
2026-02-01,Store_003,614,174,8221.37,4714.21,137.5,0.934
2026-02-01,Store_004,466,70,2521.6,1089.98,33.3,0.934
2026-02-01,Store_005,499,144,6491.36,3256.66,79.76,0.92
2026-02-01,Store_006,353,47,1934.01,1023.36,26.87,0.97
2026-02-01,Store_007,1100,263,10464.12,4909.58,141.84,0.924
2026-02-01,Store_008,978,232,11619.76,6721.47,100.18,0.904
2026-02-01,Store_009,654,135,6594.59,3770.07,54.58,0.922
2026-02-01,Store_010,821,217,13887.44,5855.22,127.17,0.883
2026-02-01,Store_011,581,184,11484.12,6300.44,92.07,0.951
2026-02-01,Store_012,440,91,4573.32,2335.53,32.74,0.94
2026-02-01,Store_013,462,96,6577.92,3433.23,119.66,0.938
2026-02-01,Store_014,805,219,11951.73,6688.0,139.1,0.894
2026-02-01,Store_015,417,113,6231.13,3003.01,49.42,0.922
2026-02-01,Store_016,617,140,7082.48,3414.54,56.37,0.944
2026-02-01,Store_017,757,196,9803.46,4974.22,61.99,0.915
2026-02-01,Store_018,834,257,12781.1,6397.47,185.53,0.947
2026-02-01,Store_019,383,109,5952.88,3000.58,65.52,0.924
2026-02-01,Store_020,765,173,9823.64,5093.5,102.83,0.913
2026-02-02,Store_001,474,107,7324.38,3467.31,93.31,0.937
2026-02-02,Store_002,614,147,7832.93,3966.4,130.61,0.913
2026-02-02,Store_003,532,120,7419.66,3945.91,104.54,0.847
2026-02-02,Store_004,204,54,2429.44,1399.05,16.86,0.879
2026-02-02,Store_005,462,123,8776.28,4561.72,122.65,0.864
2026-02-02,Store_006,226,61,3802.65,2204.91,54.56,0.926
2026-02-02,Store_007,498,110,8475.55,4348.74,42.43,0.916
2026-02-02,Store_008,569,113,7616.48,3231.85,90.55,0.922
2026-02-02,Store_009,674,107,4544.8,2476.83,67.88,0.853
2026-02-02,Store_010,467,118,6247.74,3105.78,53.11,0.902
2026-02-02,Store_011,301,75,4577.11,2353.41,57.8,0.91
2026-02-02,Store_012,1026,216,12212.25,6155.96,93.01,0.9
2026-02-02,Store_013,202,43,2415.61,1294.3,33.28,0.937
2026-02-02,Store_014,536,116,8146.43,4165.26,137.66,0.97
2026-02-02,Store_015,527,88,4710.24,2659.97,68.79,0.914
2026-02-02,Store_016,387,110,7252.46,3134.98,70.87,0.871
2026-02-02,Store_017,347,71,2848.96,1486.16,56.68,0.888
2026-02-02,Store_018,524,91,4371.84,2425.42,53.56,0.959
2026-02-02,Store_019,600,103,8754.67,3765.47,63.8,0.924
2026-02-02,Store_020,740,180,10025.07,4859.31,136.69,0.876
2026-02-03,Store_001,583,130,5327.74,2886.62,92.82,0.955
2026-02-03,Store_002,250,50,2339.37,992.78,21.54,0.901
2026-02-03,Store_003,913,240,11237.5,5339.56,161.91,0.91
2026-02-03,Store_004,742,195,11995.95,5167.99,159.14,0.914
2026-02-03,Store_005,697,162,7494.68,3161.65,68.84,0.908
2026-02-03,Store_006,606,151,8990.35,4672.8,108.78,0.915
2026-02-03,Store_007,492,156,7796.24,4109.39,142.72,0.876
2026-02-03,Store_008,440,109,3736.42,1969.41,69.48,0.906
2026-02-03,Store_009,411,84,5552.4,2604.55,95.83,0.94
2026-02-03,Store_010,547,122,10257.93,4685.65,162.91,0.939
2026-02-03,Store_011,538,111,7401.15,3872.89,49.63,0.931
2026-02-03,Store_012,490,84,3561.23,1822.37,22.1,0.914
2026-02-03,Store_013,587,192,10497.79,5393.21,89.2,0.91
2026-02-03,Store_014,469,96,4139.25,2005.55,58.74,0.964
2026-02-03,Store_015,809,225,6995.62,3110.79,118.44,0.898
2026-02-03,Store_016,747,158,8634.98,4212.29,59.35,0.961
2026-02-03,Store_017,677,169,9902.32,4644.32,168.97,0.962
2026-02-03,Store_018,449,98,3519.54,1603.42,68.88,0.868
2026-02-03,Store_019,613,137,7902.08,3794.24,143.4,0.912
2026-02-03,Store_020,180,29,1018.4,521.27,18.91,0.932
2026-02-04,Store_001,399,47,2626.71,1406.36,26.28,0.908
2026-02-04,Store_002,542,169,14067.66,6038.42,138.32,0.882
2026-02-04,Store_003,654,143,6458.51,3106.74,129.0,0.956
2026-02-04,Store_004,439,82,3738.78,1674.79,68.45,0.878
2026-02-04,Store_005,603,131,6754.19,2846.7,53.85,0.903
2026-02-04,Store_006,455,97,5937.27,3420.37,69.68,0.901
2026-02-04,Store_007,764,178,6771.64,3682.45,85.26,0.961
2026-02-04,Store_008,457,109,5882.14,2484.08,69.91,0.928
2026-02-04,Store_009,369,90,5588.59,3191.89,96.42,0.888
2026-02-04,Store_010,540,135,4577.35,2524.61,26.13,0.926
2026-02-04,Store_011,264,62,2971.74,1517.34,43.66,0.899
2026-02-04,Store_012,728,87,3639.21,1530.24,60.39,0.899
2026-02-04,Store_013,654,137,5733.3,3031.85,60.97,0.947
2026-02-04,Store_014,377,120,5253.47,3017.42,57.98,0.905
2026-02-04,Store_015,717,200,10683.77,4548.66,58.49,0.982
2026-02-04,Store_016,416,78,4704.26,2672.84,62.59,0.966
2026-02-04,Store_017,423,85,4392.52,1902.4,47.98,0.924
2026-02-04,Store_018,434,72,3187.39,1558.94,49.77,0.892
2026-02-04,Store_019,566,139,6241.73,3103.39,115.17,0.911
2026-02-04,Store_020,80,11,639.58,348.21,6.29,0.936
2026-02-05,Store_001,297,54,972.0,409.41,19.02,0.883
2026-02-05,Store_002,571,130,5752.77,3065.68,57.76,0.926
2026-02-05,Store_003,708,188,9997.83,4867.25,164.44,0.977
2026-02-05,Store_004,422,104,4573.15,2329.39,71.69,0.919
2026-02-05,Store_005,619,156,8681.88,4376.12,104.53,0.93
2026-02-05,Store_006,442,61,4466.12,2248.94,87.58,0.887
2026-02-05,Store_007,519,124,6320.41,2963.95,47.19,0.921
2026-02-05,Store_008,405,86,5317.54,2353.57,86.31,0.947
2026-02-05,Store_009,411,115,5600.08,2703.07,60.6,0.922
2026-02-05,Store_010,600,145,5554.33,2406.37,68.69,0.922
2026-02-05,Store_011,823,136,5028.97,2395.71,67.65,0.968
2026-02-05,Store_012,575,118,9788.73,4611.46,140.11,0.911
2026-02-05,Store_013,788,222,12498.5,5852.5,142.63,0.957
2026-02-05,Store_014,814,164,10878.67,4913.51,178.33,0.92
2026-02-05,Store_015,379,83,4957.5,2822.55,49.69,0.931
2026-02-05,Store_016,505,122,7766.64,4009.03,105.31,0.912
2026-02-05,Store_017,556,173,7462.04,3157.63,87.16,0.936
2026-02-05,Store_018,707,147,6321.93,3166.08,97.5,0.906
2026-02-05,Store_019,596,128,7229.9,3644.12,109.17,0.936
2026-02-05,Store_020,380,118,5742.38,2851.53,36.36,0.983
2026-02-06,Store_001,560,142,6787.51,2976.59,51.8,0.906
2026-02-06,Store_002,618,153,9607.03,4635.73,115.8,0.932
2026-02-06,Store_003,696,130,8883.2,4635.33,150.55,0.95
2026-02-06,Store_004,538,97,5206.71,2682.94,68.95,0.945
2026-02-06,Store_005,531,63,3307.52,1523.54,46.93,0.945
2026-02-06,Store_006,444,99,5674.64,3192.16,48.73,0.934
2026-02-06,Store_007,653,168,6673.15,3084.57,104.71,0.936
2026-02-06,Store_008,482,124,3404.82,1931.34,17.21,0.945
2026-02-06,Store_009,600,146,6954.42,3088.73,80.06,0.919
2026-02-06,Store_010,349,71,3729.83,1641.89,72.34,0.92
2026-02-06,Store_011,422,68,2776.54,1318.21,22.49,0.94
2026-02-06,Store_012,257,43,2455.3,1336.81,27.56,0.865
2026-02-06,Store_013,638,76,3577.79,2030.55,42.87,0.911
2026-02-06,Store_014,522,82,3321.99,1443.89,48.49,0.93
2026-02-06,Store_015,693,134,9583.68,5467.1,183.91,0.956
2026-02-06,Store_016,469,70,3041.25,1595.6,28.5,0.927
2026-02-06,Store_017,721,106,6586.28,3621.1,78.68,0.975
2026-02-06,Store_018,116,25,1143.68,617.62,8.19,0.91
2026-02-06,Store_019,668,179,8670.01,4719.87,136.19,0.936
2026-02-06,Store_020,547,91,5454.35,2742.03,35.58,0.92
2026-02-07,Store_001,662,161,10934.64,6251.98,171.39,0.884
2026-02-07,Store_002,648,149,9596.31,5076.71,160.4,0.888
2026-02-07,Store_003,418,71,2664.22,1446.88,20.9,0.932
2026-02-07,Store_004,953,243,9773.08,5661.18,50.03,0.839
2026-02-07,Store_005,781,191,7726.41,3678.0,107.81,0.938
2026-02-07,Store_006,854,139,10624.59,4562.22,135.79,0.973
2026-02-07,Store_007,334,96,3843.47,2118.24,32.97,0.902
2026-02-07,Store_008,438,109,5853.09,2912.5,86.49,0.853
2026-02-07,Store_009,390,102,5235.42,3027.82,62.65,0.919
2026-02-07,Store_010,459,73,3602.25,1788.98,39.39,0.931
2026-02-07,Store_011,905,173,7911.42,3612.66,130.39,0.943
2026-02-07,Store_012,1015,133,7107.36,3232.13,94.31,0.928
2026-02-07,Store_013,806,174,11655.26,5726.85,78.89,0.918
2026-02-07,Store_014,379,85,4138.3,1762.44,71.77,0.879
2026-02-07,Store_015,469,109,4427.43,2393.28,35.91,0.977
2026-02-07,Store_016,824,202,9085.13,4325.65,105.92,0.871
2026-02-07,Store_017,470,103,7870.92,3473.21,114.95,0.93
2026-02-07,Store_018,456,126,8414.09,4659.03,120.01,0.925
2026-02-07,Store_019,313,74,4531.49,1962.75,24.52,0.947
2026-02-07,Store_020,459,105,5448.93,2477.6,59.88,0.905
2026-02-08,Store_001,376,75,3070.08,1596.88,61.23,0.916
2026-02-08,Store_002,597,173,9783.28,4163.57,153.86,0.912
2026-02-08,Store_003,950,197,12677.38,6193.98,197.78,0.932
2026-02-08,Store_004,1081,217,9395.32,5126.26,155.49,0.952
2026-02-08,Store_005,755,182,8055.16,4664.35,153.45,0.933
2026-02-08,Store_006,547,127,7202.86,3871.1,139.45,0.881
2026-02-08,Store_007,731,231,12581.08,6755.28,243.59,0.912
2026-02-08,Store_008,659,130,8013.79,4454.47,135.87,0.946
2026-02-08,Store_009,647,138,5918.29,3078.87,90.84,0.934
2026-02-08,Store_010,227,54,2743.61,1281.62,41.67,0.893
2026-02-08,Store_011,610,168,10117.73,5720.1,56.39,0.936
2026-02-08,Store_012,599,79,4647.22,2045.17,72.37,0.92
2026-02-08,Store_013,656,107,6994.36,3485.14,45.11,0.889
2026-02-08,Store_014,697,208,9552.34,4726.42,142.98,0.933
2026-02-08,Store_015,887,196,8739.98,4614.77,115.14,0.926
2026-02-08,Store_016,733,198,12635.76,5674.42,64.8,0.904
2026-02-08,Store_017,653,115,7841.1,3399.07,145.92,0.964
2026-02-08,Store_018,299,86,4089.51,2233.71,50.24,0.937
2026-02-08,Store_019,791,160,6505.17,3117.24,46.36,0.927
2026-02-08,Store_020,901,162,8913.61,4306.83,87.55,0.893
2026-02-09,Store_001,435,106,5238.09,2847.7,44.6,0.904
2026-02-09,Store_002,436,95,7156.96,3557.58,50.08,0.9
2026-02-09,Store_003,399,74,4578.8,2002.2,71.17,0.882
2026-02-09,Store_004,563,136,8883.96,4246.95,82.97,0.923
2026-02-09,Store_005,579,182,7445.21,3504.8,131.44,0.867
2026-02-09,Store_006,974,241,11267.7,4854.75,130.27,0.881
2026-02-09,Store_007,370,75,3353.17,1766.53,65.49,0.916
2026-02-09,Store_008,555,140,9713.78,5178.58,121.57,0.924
2026-02-09,Store_009,815,159,9207.62,4316.76,55.55,0.894
2026-02-09,Store_010,438,135,9549.78,4165.43,162.84,0.932
2026-02-09,Store_011,315,64,3305.27,1850.71,28.99,0.904
2026-02-09,Store_012,256,64,3418.07,1783.74,63.25,0.902
2026-02-09,Store_013,612,201,12228.96,5528.43,167.47,0.925
2026-02-09,Store_014,449,114,7770.28,3925.72,115.73,0.904
2026-02-09,Store_015,578,164,10732.09,5062.69,148.78,0.914
