date,asin,sku,impressions,clicks,ad_spend,ad_orders,ad_revenue,campaign_type,match_type
2026-01-19,B0673178,SKU-0001,1369,26,15.51,2,147.29,Sponsored Brands,Phrase
2026-01-19,B0494532,SKU-0002,2067,40,17.5,3,69.78,Sponsored Brands,Phrase
2026-01-19,B0466098,SKU-0003,910,10,6.81,1,16.65,Sponsored Products,Phrase
2026-01-19,B0287544,SKU-0004,1557,15,11.17,1,106.15,Sponsored Brands,Exact
2026-01-19,B0444234,SKU-0005,3331,49,40.17,7,639.43,Sponsored Brands,Broad
2026-01-19,B0474559,SKU-0006,1207,15,9.28,1,101.76,Sponsored Products,Exact
2026-01-19,B0760123,SKU-0007,1858,24,11.78,3,200.11,Sponsored Brands,Phrase
2026-01-19,B0300550,SKU-0008,1920,19,7.24,1,30.31,Sponsored Products,Phrase
2026-01-19,B0565132,SKU-0009,2529,41,22.36,2,262.23,Sponsored Brands,Broad
2026-01-19,B0138771,SKU-0010,1291,12,6.18,1,84.64,Sponsored Brands,Phrase
2026-01-19,B0165870,SKU-0011,1418,16,14.49,1,39.94,Sponsored Products,Phrase
2026-01-19,B0661462,SKU-0012,477,5,3.11,0,0.0,Sponsored Products,Broad
2026-01-19,B0241131,SKU-0013,2189,19,17.36,2,252.24,Sponsored Products,Phrase
2026-01-19,B0934569,SKU-0014,2008,19,11.48,2,199.26,Sponsored Products,Broad
2026-01-19,B0916675,SKU-0015,1175,17,8.59,2,77.06,Sponsored Products,Phrase
2026-01-20,B0673178,SKU-0001,2482,34,22.91,4,303.41,Sponsored Brands,Phrase
2026-01-20,B0494532,SKU-0002,2254,23,15.68,2,45.74,Sponsored Products,Phrase
2026-01-20,B0466098,SKU-0003,1016,18,17.04,1,17.09,Sponsored Brands,Exact
2026-01-20,B0287544,SKU-0004,1621,24,12.55,3,320.23,Sponsored Products,Phrase
2026-01-20,B0444234,SKU-0005,2762,42,31.66,3,257.68,Sponsored Brands,Broad
2026-01-20,B0474559,SKU-0006,1248,15,10.63,1,93.05,Sponsored Products,Broad
2026-01-20,B0760123,SKU-0007,1642,28,19.4,4,283.19,Sponsored Products,Phrase
2026-01-20,B0300550,SKU-0008,1498,23,20.0,1,32.04,Sponsored Brands,Broad
2026-01-20,B0565132,SKU-0009,1197,21,9.14,1,132.87,Sponsored Products,Broad
2026-01-20,B0138771,SKU-0010,2618,30,12.86,4,328.93,Sponsored Products,Exact
2026-01-20,B0165870,SKU-0011,2575,50,33.12,6,221.61,Sponsored Brands,Broad
2026-01-20,B0661462,SKU-0012,1795,24,19.0,2,85.58,Sponsored Products,Broad
2026-01-20,B0241131,SKU-0013,2723,38,28.9,4,469.02,Sponsored Products,Phrase
2026-01-20,B0934569,SKU-0014,1499,18,15.13,2,192.32,Sponsored Brands,Exact
2026-01-20,B0916675,SKU-0015,733,13,8.49,1,41.64,Sponsored Brands,Exact
2026-01-21,B0673178,SKU-0001,1809,32,26.46,1,83.53,Sponsored Brands,Broad
2026-01-21,B0494532,SKU-0002,1683,31,19.0,2,48.54,Sponsored Products,Broad
2026-01-21,B0466098,SKU-0003,2812,29,20.81,1,18.28,Sponsored Products,Exact
2026-01-21,B0287544,SKU-0004,1737,16,6.36,1,113.92,Sponsored Brands,Phrase
2026-01-21,B0444234,SKU-0005,2548,39,16.42,3,258.83,Sponsored Brands,Exact
2026-01-21,B0474559,SKU-0006,1276,15,11.09,1,98.39,Sponsored Products,Phrase
2026-01-21,B0760123,SKU-0007,1314,17,9.66,2,144.1,Sponsored Brands,Exact
2026-01-21,B0300550,SKU-0008,1080,12,10.37,1,28.5,Sponsored Products,Exact
2026-01-21,B0565132,SKU-0009,2601,46,24.02,5,641.95,Sponsored Products,Exact
2026-01-21,B0138771,SKU-0010,1368,19,7.15,2,162.13,Sponsored Products,Exact
2026-01-21,B0165870,SKU-0011,2142,22,9.6,1,40.46,Sponsored Products,Broad
2026-01-21,B0661462,SKU-0012,1743,23,19.55,1,42.44,Sponsored Products,Broad
2026-01-21,B0241131,SKU-0013,2111,31,28.2,4,503.92,Sponsored Products,Exact
2026-01-21,B0934569,SKU-0014,2321,45,24.79,5,461.08,Sponsored Products,Broad
2026-01-21,B0916675,SKU-0015,2879,36,15.08,4,162.59,Sponsored Products,Phrase
2026-01-22,B0673178,SKU-0001,1207,23,15.79,2,158.44,Sponsored Products,Phrase
2026-01-22,B0494532,SKU-0002,1369,23,13.61,3,72.47,Sponsored Products,Phrase
2026-01-22,B0466098,SKU-0003,2279,29,21.5,2,36.72,Sponsored Brands,Exact
2026-01-22,B0287544,SKU-0004,556,10,8.18,0,0.0,Sponsored Products,Broad
2026-01-22,B0444234,SKU-0005,3168,48,22.88,4,381.2,Sponsored Brands,Exact
2026-01-22,B0474559,SKU-0006,1359,26,21.38,3,280.7,Sponsored Products,Broad
2026-01-22,B0760123,SKU-0007,2392,32,13.2,2,140.3,Sponsored Brands,Phrase
2026-01-22,B0300550,SKU-0008,1959,16,11.83,1,30.0,Sponsored Brands,Exact
2026-01-22,B0565132,SKU-0009,1651,31,16.66,1,129.3,Sponsored Products,Exact
2026-01-22,B0138771,SKU-0010,1417,18,10.33,2,177.22,Sponsored Brands,Exact
2026-01-22,B0165870,SKU-0011,2061,40,35.39,3,122.2,Sponsored Products,Broad
2026-01-22,B0661462,SKU-0012,2162,39,14.93,2,90.94,Sponsored Brands,Exact
2026-01-22,B0241131,SKU-0013,1180,22,14.18,3,364.37,Sponsored Brands,Broad
2026-01-22,B0934569,SKU-0014,2549,23,13.62,1,90.9,Sponsored Brands,Phrase
2026-01-22,B0916675,SKU-0015,1920,15,13.0,1,40.23,Sponsored Products,Phrase
2026-01-23,B0673178,SKU-0001,1636,18,10.49,1,83.72,Sponsored Brands,Phrase
2026-01-23,B0494532,SKU-0002,841,10,3.81,0,0.0,Sponsored Products,Exact
2026-01-23,B0466098,SKU-0003,1582,25,9.67,2,35.65,Sponsored Brands,Exact
2026-01-23,B0287544,SKU-0004,2741,35,13.46,2,240.94,Sponsored Brands,Phrase
2026-01-23,B0444234,SKU-0005,1427,12,5.6,1,96.9,Sponsored Products,Exact
2026-01-23,B0474559,SKU-0006,543,10,8.32,0,0.0,Sponsored Products,Phrase
2026-01-23,B0760123,SKU-0007,1293,13,4.64,1,68.81,Sponsored Brands,Phrase
2026-01-23,B0300550,SKU-0008,1483,16,10.58,1,28.56,Sponsored Products,Broad
2026-01-23,B0565132,SKU-0009,1237,18,10.27,0,0.0,Sponsored Products,Broad
2026-01-23,B0138771,SKU-0010,2324,42,27.05,4,359.5,Sponsored Products,Exact
2026-01-23,B0165870,SKU-0011,1629,15,7.54,0,0.0,Sponsored Brands,Exact
2026-01-23,B0661462,SKU-0012,1199,23,19.82,2,96.93,Sponsored Products,Exact
2026-01-23,B0241131,SKU-0013,2725,38,22.76,3,400.59,Sponsored Products,Broad
2026-01-23,B0934569,SKU-0014,1810,27,17.23,1,101.79,Sponsored Brands,Broad
2026-01-23,B0916675,SKU-0015,2032,28,21.43,3,125.72,Sponsored Products,Phrase
2026-01-24,B0673178,SKU-0001,1662,25,12.33,2,160.51,Sponsored Products,Phrase
2026-01-24,B0494532,SKU-0002,1403,21,14.73,2,50.07,Sponsored Brands,Exact
2026-01-24,B0466098,SKU-0003,2310,44,22.69,2,34.39,Sponsored Products,Phrase
2026-01-24,B0287544,SKU-0004,1341,12,9.26,1,121.44,Sponsored Products,Exact
2026-01-24,B0444234,SKU-0005,2578,35,20.01,2,173.93,Sponsored Brands,Broad
2026-01-24,B0474559,SKU-0006,2883,48,42.9,5,466.05,Sponsored Brands,Broad
2026-01-24,B0760123,SKU-0007,2620,39,17.58,2,132.79,Sponsored Products,Broad
2026-01-24,B0300550,SKU-0008,2736,52,40.89,3,89.96,Sponsored Products,Exact
2026-01-24,B0565132,SKU-0009,1651,15,12.24,1,129.82,Sponsored Products,Exact
2026-01-24,B0138771,SKU-0010,2678,46,23.61,4,319.45,Sponsored Products,Broad
2026-01-24,B0165870,SKU-0011,1811,32,22.82,4,144.09,Sponsored Products,Broad
2026-01-24,B0661462,SKU-0012,2218,29,26.92,3,144.64,Sponsored Brands,Broad
2026-01-24,B0241131,SKU-0013,1760,25,20.63,3,382.76,Sponsored Products,Exact
2026-01-24,B0934569,SKU-0014,2012,24,14.58,2,193.68,Sponsored Brands,Phrase
2026-01-24,B0916675,SKU-0015,2075,19,17.84,2,80.59,Sponsored Products,Broad
2026-01-25,B0673178,SKU-0001,1752,31,28.0,3,231.41,Sponsored Products,Exact
2026-01-25,B0494532,SKU-0002,1521,28,12.34,1,24.28,Sponsored Brands,Phrase
2026-01-25,B0466098,SKU-0003,1792,24,19.68,2,34.74,Sponsored Brands,Exact
2026-01-25,B0287544,SKU-0004,2039,17,7.95,1,109.61,Sponsored Products,Phrase
2026-01-25,B0444234,SKU-0005,645,9,4.78,0,0.0,Sponsored Brands,Exact
2026-01-25,B0474559,SKU-0006,1869,34,21.68,5,508.46,Sponsored Products,Exact
2026-01-25,B0760123,SKU-0007,1243,20,12.77,1,66.67,Sponsored Products,Exact
2026-01-25,B0300550,SKU-0008,2257,30,25.14,2,57.68,Sponsored Products,Phrase
2026-01-25,B0565132,SKU-0009,1997,27,14.69,1,136.48,Sponsored Brands,Phrase
2026-01-25,B0138771,SKU-0010,1567,29,13.23,3,255.12,Sponsored Products,Phrase
2026-01-25,B0165870,SKU-0011,1218,21,11.51,2,73.43,Sponsored Products,Exact
2026-01-25,B0661462,SKU-0012,2214,20,11.64,2,87.56,Sponsored Brands,Exact
2026-01-25,B0241131,SKU-0013,2447,36,16.25,2,240.16,Sponsored Products,Phrase
2026-01-25,B0934569,SKU-0014,1988,37,14.3,5,494.29,Sponsored Products,Broad
2026-01-25,B0916675,SKU-0015,1442,23,12.87,1,40.4,Sponsored Brands,Phrase
2026-01-26,B0673178,SKU-0001,2749,42,29.58,4,327.68,Sponsored Brands,Exact
2026-01-26,B0494532,SKU-0002,1537,19,12.29,2,49.7,Sponsored Products,Broad
2026-01-26,B0466098,SKU-0003,2166,33,28.11,3,53.03,Sponsored Products,Phrase
2026-01-26,B0287544,SKU-0004,2004,39,23.16,4,423.2,Sponsored Brands,Exact
2026-01-26,B0444234,SKU-0005,1526,26,17.55,3,286.45,Sponsored Products,Exact
2026-01-26,B0474559,SKU-0006,2557,37,25.09,4,400.31,Sponsored Brands,Exact
2026-01-26,B0760123,SKU-0007,1444,18,10.45,2,134.37,Sponsored Products,Exact
2026-01-26,B0300550,SKU-0008,1326,14,7.97,1,32.33,Sponsored Products,Broad
2026-01-26,B0565132,SKU-0009,2770,22,18.91,3,432.8,Sponsored Brands,Exact
2026-01-26,B0138771,SKU-0010,2759,53,21.43,8,704.28,Sponsored Products,Phrase
2026-01-26,B0165870,SKU-0011,1793,35,29.56,4,153.54,Sponsored Brands,Exact
2026-01-26,B0661462,SKU-0012,2452,38,24.21,1,44.87,Sponsored Products,Broad
2026-01-26,B0241131,SKU-0013,2337,32,15.41,1,124.94,Sponsored Brands,Exact
2026-01-26,B0934569,SKU-0014,1379,25,9.92,2,197.6,Sponsored Products,Phrase
2026-01-26,B0916675,SKU-0015,200,2,0.86,0,0.0,Sponsored Brands,Broad
2026-01-27,B0673178,SKU-0001,2354,46,33.98,2,145.86,Sponsored Products,Broad
2026-01-27,B0494532,SKU-0002,1101,18,16.53,1,24.97,Sponsored Brands,Phrase
2026-01-27,B0466098,SKU-0003,1227,13,4.72,2,33.81,Sponsored Brands,Exact
2026-01-27,B0287544,SKU-0004,1308,20,16.75,1,117.12,Sponsored Brands,Broad
2026-01-27,B0444234,SKU-0005,2036,25,14.64,2,172.49,Sponsored Products,Phrase
2026-01-27,B0474559,SKU-0006,369,6,3.63,0,0.0,Sponsored Products,Phrase
2026-01-27,B0760123,SKU-0007,1795,25,16.21,3,205.48,Sponsored Products,Exact
2026-01-27,B0300550,SKU-0008,3390,36,31.9,4,113.44,Sponsored Products,Phrase
2026-01-27,B0565132,SKU-0009,476,5,3.9,0,0.0,Sponsored Brands,Exact
2026-01-27,B0138771,SKU-0010,2377,22,10.1,3,255.97,Sponsored Brands,Broad
2026-01-27,B0165870,SKU-0011,1638,15,10.35,1,36.44,Sponsored Products,Broad
2026-01-27,B0661462,SKU-0012,1625,29,14.73,2,97.39,Sponsored Products,Phrase
2026-01-27,B0241131,SKU-0013,579,5,4.43,0,0.0,Sponsored Products,Broad
2026-01-27,B0934569,SKU-0014,1782,15,11.57,1,96.13,Sponsored Products,Broad
2026-01-27,B0916675,SKU-0015,1459,15,8.66,1,43.69,Sponsored Products,Exact
2026-01-28,B0673178,SKU-0001,513,7,3.16,0,0.0,Sponsored Brands,Phrase
2026-01-28,B0494532,SKU-0002,1534,14,11.71,1,23.08,Sponsored Brands,Phrase
2026-01-28,B0466098,SKU-0003,1593,31,25.44,3,50.9,Sponsored Products,Phrase
2026-01-28,B0287544,SKU-0004,1388,26,17.78,1,112.68,Sponsored Products,Broad
2026-01-28,B0444234,SKU-0005,1362,14,6.77,2,173.61,Sponsored Brands,Phrase
2026-01-28,B0474559,SKU-0006,1501,25,15.69,3,310.07,Sponsored Products,Exact
2026-01-28,B0760123,SKU-0007,2632,35,30.9,4,278.59,Sponsored Brands,Phrase
2026-01-28,B0300550,SKU-0008,3754,73,34.19,10,310.52,Sponsored Products,Phrase
2026-01-28,B0565132,SKU-0009,3397,46,22.78,4,522.76,Sponsored Brands,Broad
2026-01-28,B0138771,SKU-0010,811,10,7.42,1,88.76,Sponsored Products,Phrase
2026-01-28,B0165870,SKU-0011,1987,33,29.69,3,113.99,Sponsored Brands,Broad
2026-01-28,B0661462,SKU-0012,1601,25,13.8,3,146.15,Sponsored Products,Exact
2026-01-28,B0241131,SKU-0013,1189,21,17.2,2,251.64,Sponsored Products,Phrase
2026-01-28,B0934569,SKU-0014,1168,21,19.69,3,285.44,Sponsored Products,Phrase
2026-01-28,B0916675,SKU-0015,2307,43,15.7,6,240.1,Sponsored Products,Phrase
2026-01-29,B0673178,SKU-0001,2032,39,35.12,5,385.62,Sponsored Brands,Phrase
2026-01-29,B0494532,SKU-0002,1947,16,10.6,0,0.0,Sponsored Brands,Exact
2026-01-29,B0466098,SKU-0003,537,6,5.56,0,0.0,Sponsored Brands,Phrase
2026-01-29,B0287544,SKU-0004,200,2,0.8,0,0.0,Sponsored Brands,Phrase
2026-01-29,B0444234,SKU-0005,2478,38,30.65,3,293.84,Sponsored Brands,Broad
2026-01-29,B0474559,SKU-0006,2340,22,18.32,2,180.88,Sponsored Products,Broad
2026-01-29,B0760123,SKU-0007,1373,17,8.11,2,128.24,Sponsored Products,Broad
2026-01-29,B0300550,SKU-0008,990,19,16.75,1,30.57,Sponsored Brands,Phrase
2026-01-29,B0565132,SKU-0009,1305,24,21.24,3,399.42,Sponsored Brands,Broad
2026-01-29,B0138771,SKU-0010,2282,26,13.9,2,178.28,Sponsored Brands,Phrase
2026-01-29,B0165870,SKU-0011,2131,19,14.34,1,38.44,Sponsored Products,Broad
2026-01-29,B0661462,SKU-0012,812,9,6.12,1,46.48,Sponsored Brands,Phrase
2026-01-29,B0241131,SKU-0013,2183,38,14.11,2,249.61,Sponsored Products,Broad
2026-01-29,B0934569,SKU-0014,1139,15,7.32,1,95.44,Sponsored Brands,Phrase
2026-01-29,B0916675,SKU-0015,1705,25,13.71,3,129.78,Sponsored Products,Phrase
2026-01-30,B0673178,SKU-0001,2269,35,32.39,1,78.34,Sponsored Brands,Exact
2026-01-30,B0494532,SKU-0002,1417,13,7.84,0,0.0,Sponsored Brands,Broad
2026-01-30,B0466098,SKU-0003,1778,32,26.71,2,32.79,Sponsored Brands,Broad
2026-01-30,B0287544,SKU-0004,836,6,3.63,0,0.0,Sponsored Products,Broad
2026-01-30,B0444234,SKU-0005,1393,24,11.8,3,284.05,Sponsored Products,Phrase
2026-01-30,B0474559,SKU-0006,563,9,6.06,0,0.0,Sponsored Brands,Phrase
2026-01-30,B0760123,SKU-0007,1172,14,6.16,1,67.33,Sponsored Brands,Broad
2026-01-30,B0300550,SKU-0008,1892,28,13.8,3,83.72,Sponsored Products,Broad
2026-01-30,B0565132,SKU-0009,1248,17,13.29,1,130.65,Sponsored Brands,Broad
2026-01-30,B0138771,SKU-0010,2459,43,16.41,4,336.28,Sponsored Brands,Phrase
2026-01-30,B0165870,SKU-0011,1696,19,16.44,2,74.81,Sponsored Products,Broad
2026-01-30,B0661462,SKU-0012,1834,28,24.19,3,142.94,Sponsored Products,Phrase
2026-01-30,B0241131,SKU-0013,1010,16,12.46,1,120.9,Sponsored Products,Phrase
2026-01-30,B0934569,SKU-0014,1356,26,23.8,1,103.1,Sponsored Products,Exact
2026-01-30,B0916675,SKU-0015,2688,21,18.62,1,43.9,Sponsored Products,Exact
2026-01-31,B0673178,SKU-0001,2707,46,25.39,4,303.01,Sponsored Products,Broad
2026-01-31,B0494532,SKU-0002,2441,31,13.99,3,66.14,Sponsored Products,Phrase
2026-01-31,B0466098,SKU-0003,1378,19,14.03,2,34.92,Sponsored Products,Exact
2026-01-31,B0287544,SKU-0004,2207,24,15.55,1,108.34,Sponsored Products,Broad
2026-01-31,B0444234,SKU-0005,1599,18,9.75,2,184.49,Sponsored Brands,Phrase
2026-01-31,B0474559,SKU-0006,1432,16,10.36,1,94.15,Sponsored Products,Broad
2026-01-31,B0760123,SKU-0007,2720,34,28.35,3,200.07,Sponsored Brands,Broad
2026-01-31,B0300550,SKU-0008,946,17,13.76,1,31.44,Sponsored Products,Phrase
2026-01-31,B0565132,SKU-0009,1719,24,16.9,1,141.06,Sponsored Brands,Phrase
2026-01-31,B0138771,SKU-0010,2252,38,30.88,4,319.24,Sponsored Brands,Broad
2026-01-31,B0165870,SKU-0011,2586,44,40.93,4,160.39,Sponsored Products,Broad
2026-01-31,B0661462,SKU-0012,1975,30,25.91,4,195.65,Sponsored Products,Exact
2026-01-31,B0241131,SKU-0013,1090,13,10.55,1,122.06,Sponsored Brands,Broad
2026-01-31,B0934569,SKU-0014,2224,38,35.28,5,460.47,Sponsored Products,Phrase
2026-01-31,B0916675,SKU-0015,3766,45,28.92,4,164.73,Sponsored Brands,Broad
2026-02-01,B0673178,SKU-0001,2729,36,23.31,2,162.68,Sponsored Brands,Broad
2026-02-01,B0494532,SKU-0002,2497,32,12.04,3,65.73,Sponsored Products,Broad
2026-02-01,B0466098,SKU-0003,2354,39,15.21,4,74.26,Sponsored Brands,Exact
2026-02-01,B0287544,SKU-0004,3177,55,51.14,4,447.06,Sponsored Brands,Phrase
2026-02-01,B0444234,SKU-0005,1462,23,17.33,3,260.26,Sponsored Products,Phrase
2026-02-01,B0474559,SKU-0006,1831,24,15.05,3,298.53,Sponsored Products,Broad
2026-02-01,B0760123,SKU-0007,630,11,5.77,1,72.14,Sponsored Products,Exact
2026-02-01,B0300550,SKU-0008,1293,12,9.22,0,0.0,Sponsored Brands,Exact
2026-02-01,B0565132,SKU-0009,2835,51,26.72,7,915.89,Sponsored Brands,Phrase
2026-02-01,B0138771,SKU-0010,2004,35,27.53,5,388.65,Sponsored Products,Phrase
2026-02-01,B0165870,SKU-0011,2722,28,19.67,3,110.69,Sponsored Brands,Broad
2026-02-01,B0661462,SKU-0012,1288,20,16.7,1,48.99,Sponsored Products,Phrase
2026-02-01,B0241131,SKU-0013,2028,31,12.55,3,400.99,Sponsored Products,Phrase
2026-02-01,B0934569,SKU-0014,695,9,3.83,0,0.0,Sponsored Brands,Broad
2026-02-01,B0916675,SKU-0015,1442,16,12.83,1,43.83,Sponsored Products,Exact
2026-02-02,B0673178,SKU-0001,1881,22,17.46,1,77.23,Sponsored Products,Exact
2026-02-02,B0494532,SKU-0002,2782,37,13.96,4,87.85,Sponsored Products,Phrase
2026-02-02,B0466098,SKU-0003,2752,34,21.25,5,85.54,Sponsored Brands,Phrase
2026-02-02,B0287544,SKU-0004,1636,17,13.34,1,115.63,Sponsored Products,Phrase
2026-02-02,B0444234,SKU-0005,2216,22,19.46,1,85.1,Sponsored Brands,Exact
2026-02-02,B0474559,SKU-0006,2657,21,14.14,1,96.73,Sponsored Products,Phrase
2026-02-02,B0760123,SKU-0007,1609,21,12.41,2,132.32,Sponsored Products,Exact
2026-02-02,B0300550,SKU-0008,1080,20,16.33,1,30.54,Sponsored Brands,Phrase
2026-02-02,B0565132,SKU-0009,2906,49,27.96,5,690.47,Sponsored Products,Broad
2026-02-02,B0138771,SKU-0010,2111,36,13.28,2,167.58,Sponsored Products,Broad
2026-02-02,B0165870,SKU-0011,1858,30,23.23,3,113.22,Sponsored Brands,Phrase
2026-02-02,B0661462,SKU-0012,1706,25,23.68,3,146.54,Sponsored Brands,Exact
2026-02-02,B0241131,SKU-0013,2046,34,27.44,3,374.69,Sponsored Brands,Phrase
2026-02-02,B0934569,SKU-0014,2768,35,27.93,4,406.21,Sponsored Brands,Broad
2026-02-02,B0916675,SKU-0015,542,8,4.17,0,0.0,Sponsored Brands,Broad
2026-02-03,B0673178,SKU-0001,1571,20,10.68,1,83.82,Sponsored Products,Exact
2026-02-03,B0494532,SKU-0002,2318,39,19.18,4,92.77,Sponsored Products,Broad
2026-02-03,B0466098,SKU-0003,917,16,8.39,1,19.04,Sponsored Products,Broad
2026-02-03,B0287544,SKU-0004,1352,24,18.93,1,117.95,Sponsored Brands,Exact
2026-02-03,B0444234,SKU-0005,2370,28,14.75,3,274.59,Sponsored Products,Phrase
2026-02-03,B0474559,SKU-0006,2573,40,26.34,5,450.18,Sponsored Products,Phrase
2026-02-03,B0760123,SKU-0007,1868,25,14.95,3,189.23,Sponsored Brands,Broad
2026-02-03,B0300550,SKU-0008,2054,24,8.47,1,31.37,Sponsored Brands,Exact
2026-02-03,B0565132,SKU-0009,2616,32,23.31,4,516.97,Sponsored Products,Broad
2026-02-03,B0138771,SKU-0010,2118,39,25.89,2,162.98,Sponsored Brands,Exact
2026-02-03,B0165870,SKU-0011,1226,19,12.3,1,38.25,Sponsored Brands,Exact
2026-02-03,B0661462,SKU-0012,1466,14,10.58,1,42.42,Sponsored Brands,Broad
2026-02-03,B0241131,SKU-0013,1370,17,15.59,2,250.53,Sponsored Brands,Broad
2026-02-03,B0934569,SKU-0014,1791,26,13.3,3,312.82,Sponsored Brands,Phrase
2026-02-03,B0916675,SKU-0015,2086,18,12.88,2,86.99,Sponsored Products,Broad
2026-02-04,B0673178,SKU-0001,742,9,7.23,0,0.0,Sponsored Products,Exact
2026-02-04,B0494532,SKU-0002,2477,46,42.5,3,68.03,Sponsored Products,Broad
2026-02-04,B0466098,SKU-0003,1689,29,26.79,2,37.91,Sponsored Products,Broad
2026-02-04,B0287544,SKU-0004,435,4,2.39,0,0.0,Sponsored Products,Phrase
2026-02-04,B0444234,SKU-0005,1597,24,21.98,3,264.67,Sponsored Products,Phrase
2026-02-04,B0474559,SKU-0006,1951,24,18.13,3,305.17,Sponsored Products,Exact
2026-02-04,B0760123,SKU-0007,974,18,14.56,1,67.41,Sponsored Products,Broad
2026-02-04,B0300550,SKU-0008,1917,16,13.26,2,55.65,Sponsored Brands,Phrase
2026-02-04,B0565132,SKU-0009,2886,56,47.85,3,390.9,Sponsored Brands,Exact
2026-02-04,B0138771,SKU-0010,882,7,3.76,0,0.0,Sponsored Products,Broad
2026-02-04,B0165870,SKU-0011,1350,14,7.93,0,0.0,Sponsored Products,Phrase
2026-02-04,B0661462,SKU-0012,2658,27,11.3,4,178.5,Sponsored Brands,Exact
2026-02-04,B0241131,SKU-0013,2268,27,21.54,2,235.18,Sponsored Products,Exact
2026-02-04,B0934569,SKU-0014,2249,21,14.58,1,95.84,Sponsored Products,Exact
2026-02-04,B0916675,SKU-0015,876,13,9.18,1,42.59,Sponsored Products,Exact
2026-02-05,B0673178,SKU-0001,2353,31,29.39,2,164.07,Sponsored Products,Exact
2026-02-05,B0494532,SKU-0002,1022,16,12.18,1,24.99,Sponsored Products,Broad
2026-02-05,B0466098,SKU-0003,1374,22,20.27,2,34.69,Sponsored Brands,Exact
2026-02-05,B0287544,SKU-0004,1943,30,11.35,2,231.57,Sponsored Products,Exact
2026-02-05,B0444234,SKU-0005,2283,30,25.79,3,275.8,Sponsored Products,Exact
2026-02-05,B0474559,SKU-0006,1668,19,7.22,1,91.84,Sponsored Brands,Exact
2026-02-05,B0760123,SKU-0007,1371,15,8.13,1,72.67,Sponsored Products,Exact
2026-02-05,B0300550,SKU-0008,1389,20,15.69,2,60.04,Sponsored Brands,Phrase
2026-02-05,B0565132,SKU-0009,2113,37,21.77,4,496.87,Sponsored Brands,Exact
2026-02-05,B0138771,SKU-0010,2655,32,12.43,3,269.91,Sponsored Products,Broad
2026-02-05,B0165870,SKU-0011,1271,24,15.34,1,36.93,Sponsored Products,Phrase
2026-02-05,B0661462,SKU-0012,1882,29,25.04,3,128.92,Sponsored Products,Broad
2026-02-05,B0241131,SKU-0013,2305,22,20.12,3,348.29,Sponsored Products,Exact
2026-02-05,B0934569,SKU-0014,645,9,4.88,0,0.0,Sponsored Brands,Phrase
2026-02-05,B0916675,SKU-0015,1649,27,17.28,3,115.71,Sponsored Products,Phrase
2026-02-06,B0673178,SKU-0001,2269,32,20.97,2,153.42,Sponsored Products,Exact
2026-02-06,B0494532,SKU-0002,1154,17,11.37,1,23.17,Sponsored Products,Broad
2026-02-06,B0466098,SKU-0003,2370,46,35.2,2,38.02,Sponsored Brands,Phrase
2026-02-06,B0287544,SKU-0004,872,11,6.3,1,112.44,Sponsored Products,Broad
2026-02-06,B0444234,SKU-0005,200,2,1.0,0,0.0,Sponsored Brands,Exact
2026-02-06,B0474559,SKU-0006,2005,37,27.15,4,400.05,Sponsored Products,Exact
2026-02-06,B0760123,SKU-0007,2860,23,8.97,2,128.21,Sponsored Brands,Broad
2026-02-06,B0300550,SKU-0008,2295,44,26.89,5,153.43,Sponsored Brands,Broad
2026-02-06,B0565132,SKU-0009,1708,15,10.11,0,0.0,Sponsored Brands,Broad
2026-02-06,B0138771,SKU-0010,2608,23,11.42,1,78.88,Sponsored Brands,Phrase
2026-02-06,B0165870,SKU-0011,2031,33,20.98,3,115.14,Sponsored Products,Phrase
2026-02-06,B0661462,SKU-0012,576,7,5.46,0,0.0,Sponsored Products,Broad
2026-02-06,B0241131,SKU-0013,1895,25,23.09,2,266.98,Sponsored Brands,Exact
2026-02-06,B0934569,SKU-0014,1704,29,23.81,3,303.95,Sponsored Brands,Broad
2026-02-06,B0916675,SKU-0015,2842,29,14.73,4,169.36,Sponsored Brands,Broad
2026-02-07,B0673178,SKU-0001,568,9,4.79,0,0.0,Sponsored Products,Exact
2026-02-07,B0494532,SKU-0002,1193,11,10.24,1,22.73,Sponsored Products,Exact
2026-02-07,B0466098,SKU-0003,2664,36,29.44,3,54.91,Sponsored Products,Phrase
2026-02-07,B0287544,SKU-0004,1512,19,10.11,1,119.0,Sponsored Brands,Phrase
2026-02-07,B0444234,SKU-0005,200,3,2.71,0,0.0,Sponsored Brands,Phrase
2026-02-07,B0474559,SKU-0006,1936,21,10.12,1,91.61,Sponsored Brands,Broad
2026-02-07,B0760123,SKU-0007,1982,28,26.15,3,195.32,Sponsored Products,Broad
2026-02-07,B0300550,SKU-0008,2331,42,15.69,2,56.61,Sponsored Products,Phrase
2026-02-07,B0565132,SKU-0009,1192,20,17.64,1,125.07,Sponsored Brands,Phrase
2026-02-07,B0138771,SKU-0010,1018,19,12.54,2,156.08,Sponsored Products,Exact
2026-02-07,B0165870,SKU-0011,3137,53,23.33,6,240.6,Sponsored Products,Broad
2026-02-07,B0661462,SKU-0012,1611,26,9.8,2,89.21,Sponsored Products,Broad
2026-02-07,B0241131,SKU-0013,2639,44,19.44,6,743.61,Sponsored Brands,Phrase
2026-02-07,B0934569,SKU-0014,1660,18,14.55,1,97.71,Sponsored Products,Broad
